member_id,date,country,gender,ip_address,amount,vip,product_id,card_type,serial,zone
100028,2007-12-18,VE,Male,109.96.104.69,$1401.59,true,330113,laser,610-42-0603,zone2
101001,2008-09-28,PT,Male,4.94.59.152,$7362.39,false,330148,visa-electron,818-18-2428,zone4
100023,2012-12-11,PT,Male,186.219.193.179,$6682.66,true,330166,mastercard,153-88-3079,zone4
100508,2016-11-11,PT,Male,181.35.146.136,$4888.30,false,330106,visa,185-02-9212,zone1
101021,2013-02-17,UG,Male,32.12.59.81,$1131.93,true,330140,jcb,481-02-3647,zone7
101547,2011-06-29,CU,Female,53.150.195.106,$550.03,true,330157,jcb,445-39-8874,zone7
102237,2011-01-01,PL,Male,201.123.43.79,$704.84,false,330091,switch,114-06-1882,zone6
101106,2015-07-15,SE,Female,120.170.153.102,$768.17,false,330157,mastercard,304-82-1697,zone6
100854,2008-05-31,CN,Male,56.138.203.31,$5780.73,false,330081,jcb,477-11-6487,zone6
101213,2011-07-29,CZ,Male,97.57.200.123,$8592.77,false,330152,jcb,269-61-6932,zone2
101491,2016-05-31,PH,Male,223.222.24.210,$5125.63,false,330107,solo,454-73-6622,zone5
100635,2013-12-06,SE,Female,17.67.149.34,$2367.32,false,330148,jcb,302-80-8688,zone7
100722,2008-01-20,PT,Female,7.61.107.38,$9953.22,true,330106,switch,246-14-9530,zone7
102130,2016-03-01,ID,Male,252.232.99.37,$9484.46,false,330100,diners-club-enroute,872-52-5376,zone6
101268,2014-06-03,ID,Male,110.168.222.167,$8312.34,true,330165,jcb,859-17-3153,zone3
100932,2009-02-16,RU,Female,8.95.101.29,$7496.86,true,330163,jcb,215-17-7412,zone1
101268,2010-12-15,RU,Male,210.167.122.156,$720.83,true,330087,switch,225-87-7213,zone7
101112,2008-01-08,ID,Male,255.9.222.198,$8024.78,false,330105,switch,703-13-7225,zone2
102206,2015-11-06,NO,Female,205.90.255.129,$5369.11,false,330164,maestro,498-40-2127,zone4
100094,2010-06-17,JO,Male,144.191.216.46,$8434.09,false,330098,china-unionpay,221-17-3948,zone5
100616,2013-01-29,BR,Female,84.19.212.3,$4410.71,true,330175,diners-club-enroute,654-85-4983,zone5
100279,2008-02-14,PH,Female,55.45.218.236,$7429.86,true,330151,jcb,819-53-0123,zone5
102204,2008-11-18,AR,Female,28.73.207.137,$8664.71,true,330122,laser,758-88-9930,zone6
100341,2008-04-21,JM,Male,21.200.122.187,$5552.35,true,330161,jcb,176-12-5901,zone2
100671,2016-07-09,CN,Female,125.241.162.51,$3943.11,true,330127,jcb,606-49-5643,zone3
100214,2013-06-15,PH,Female,49.8.196.240,$8685.00,false,330128,bankcard,121-11-1962,zone4
100808,2008-07-02,IR,Female,10.186.153.148,$7089.64,false,330162,jcb,679-43-2699,zone1
101837,2009-08-15,RU,Female,231.194.44.11,$3681.74,false,330154,jcb,379-73-1334,zone7
100697,2009-04-29,FR,Male,154.97.187.60,$8325.99,false,330148,jcb,780-51-7806,zone7
101087,2013-07-05,CN,Male,214.13.249.189,$1420.17,true,330119,diners-club-carte-blanche,197-62-9249,zone4
101192,2011-10-29,HN,Male,1.45.106.221,$9735.98,true,330123,jcb,977-78-4028,zone5
100344,2016-04-14,ID,Female,62.124.242.94,$3193.51,true,330136,jcb,304-15-8398,zone6
100173,2010-05-22,CA,Male,155.83.56.50,$6290.71,false,330123,jcb,915-28-5102,zone6
101878,2009-07-06,ID,Female,154.166.125.176,$9210.89,false,330080,instapayment,211-87-8299,zone4
100247,2015-03-04,BR,Female,199.83.218.204,$497.94,true,330148,diners-club-carte-blanche,905-78-1288,zone4
102353,2013-11-15,GB,Female,211.1.43.120,$1123.43,false,330134,jcb,451-48-2499,zone5
101419,2013-01-16,US,Male,225.223.19.219,$920.66,false,330096,jcb,490-98-1522,zone4
101339,2013-08-13,NL,Female,190.187.161.13,$3124.06,true,330111,diners-club-carte-blanche,147-95-5698,zone4
101967,2012-06-12,PT,Male,39.214.148.174,$5510.31,false,330101,maestro,300-38-5397,zone6
100269,2013-12-22,IR,Male,199.180.207.188,$3130.49,true,330131,mastercard,269-46-7980,zone7
100897,2010-02-12,JP,Male,220.73.213.188,$8049.59,true,330138,diners-club-carte-blanche,800-88-9465,zone7
101226,2013-08-16,PH,Female,197.225.12.131,$4803.39,false,330163,jcb,242-78-8919,zone3
100079,2011-06-23,TG,Female,37.60.82.62,$5211.47,true,330127,visa,357-72-3785,zone4
102454,2016-04-19,AF,Male,219.146.127.199,$5554.80,false,330116,diners-club-carte-blanche,199-25-5774,zone3
101154,2009-08-16,CN,Female,237.193.75.69,$4622.82,true,330165,switch,658-75-8348,zone2
102372,2011-07-04,GR,Female,81.120.182.141,$2115.28,true,330084,jcb,567-23-9019,zone2
100245,2008-05-19,CN,Female,57.166.157.31,$6877.42,false,330079,maestro,358-68-9916,zone3
101313,2010-02-04,ID,Male,60.235.24.240,$5803.19,true,330114,jcb,655-75-3425,zone7
102018,2014-03-17,PH,Female,31.111.29.59,$1169.56,false,330141,jcb,547-69-5666,zone1
100475,2016-02-13,ID,Female,79.100.33.58,$6596.20,true,330173,visa-electron,482-00-0010,zone5
102082,2013-04-16,IE,Male,177.202.13.158,$5303.74,false,330158,jcb,372-20-5151,zone6
101521,2009-06-26,TH,Male,101.39.149.137,$3276.74,false,330172,bankcard,858-73-1673,zone5
102323,2008-01-17,PL,Female,60.113.134.244,$8147.60,true,330126,jcb,998-81-5516,zone3
101085,2013-12-31,ID,Male,135.131.149.250,$1844.62,false,330083,jcb,675-60-7091,zone1
102506,2016-09-16,US,Female,253.44.139.163,$4512.30,false,330110,maestro,230-15-2578,zone5
101210,2011-02-18,PH,Female,114.182.98.27,$9395.16,true,330142,bankcard,910-97-6138,zone1
101934,2011-02-14,ES,Female,160.135.70.151,$3110.42,true,330131,mastercard,761-61-4216,zone3
102402,2016-01-16,VE,Female,41.141.65.175,$5690.72,false,330127,visa-electron,312-54-6332,zone3
101706,2016-06-03,FR,Male,113.170.64.178,$6049.18,false,330134,diners-club-international,711-93-0070,zone3
101982,2014-05-01,PT,Male,219.210.8.117,$7235.46,false,330101,jcb,158-57-1350,zone5
100512,2014-02-18,CN,Male,227.118.133.250,$3178.06,false,330170,jcb,925-46-1146,zone6
100320,2012-05-14,AR,Male,123.197.142.220,$9187.14,false,330110,jcb,845-16-6969,zone4
101192,2015-11-22,CN,Female,115.5.80.144,$1373.74,true,330141,laser,443-17-1168,zone5
101221,2015-09-07,RU,Male,11.35.36.39,$6092.11,true,330115,jcb,639-58-8329,zone1
100279,2014-12-13,IR,Male,26.156.147.237,$2508.79,true,330165,visa-electron,456-04-4727,zone7
102041,2010-09-14,ID,Female,29.239.56.208,$8826.91,false,330170,china-unionpay,632-34-7653,zone7
101085,2013-11-14,GR,Female,230.139.179.49,$4979.71,false,330172,jcb,613-48-4634,zone5
100509,2009-06-21,GH,Female,21.117.44.89,$5505.81,true,330085,diners-club-carte-blanche,275-13-7171,zone2
100784,2008-01-01,GT,Female,26.212.81.36,$8945.90,true,330140,jcb,967-37-2202,zone4
100350,2014-01-06,RU,Female,160.80.231.59,$8224.74,true,330077,mastercard,269-40-6609,zone1
102287,2012-09-10,RU,Male,221.239.65.61,$6794.93,false,330079,jcb,174-77-4369,zone6
102096,2010-11-25,BE,Male,160.7.133.57,$9446.25,true,330116,jcb,819-36-2819,zone4
100238,2010-01-20,PH,Male,215.225.145.200,$9282.18,true,330146,jcb,810-85-7536,zone5
101891,2015-01-02,DM,Female,84.134.224.210,$655.15,false,330094,switch,245-17-0593,zone3
102286,2015-09-18,FI,Male,47.29.180.37,$8905.96,false,330103,maestro,200-43-8707,zone5
101167,2010-06-24,AF,Male,108.167.173.207,$2375.19,false,330112,visa-electron,997-57-4394,zone7
102058,2009-12-13,RU,Female,157.211.156.153,$2115.96,false,330086,jcb,421-32-8446,zone6
100514,2010-12-08,UZ,Male,240.15.187.102,$3667.64,false,330141,jcb,331-04-7357,zone7
101153,2011-01-04,BD,Male,213.96.249.218,$5608.77,false,330097,americanexpress,783-55-3318,zone6
100254,2013-07-13,CN,Male,214.232.183.85,$7839.96,false,330100,diners-club-enroute,381-18-3051,zone7
101600,2011-05-23,CO,Male,133.41.225.107,$7006.01,false,330095,jcb,465-34-5429,zone5
100098,2011-07-29,AR,Female,105.244.146.2,$4518.38,false,330165,jcb,702-90-0098,zone4
100964,2010-11-16,RU,Female,216.73.153.137,$7132.98,true,330140,visa,168-07-3480,zone6
101540,2015-07-12,HR,Female,214.38.93.143,$850.41,false,330142,solo,744-93-3562,zone6
100425,2009-03-27,CN,Female,207.225.255.193,$1191.84,false,330162,jcb,549-02-1699,zone6
100948,2013-07-25,UA,Male,220.58.24.241,$2629.48,true,330153,diners-club-enroute,816-33-9986,zone1
101503,2010-11-22,CN,Male,9.152.44.241,$4452.99,true,330113,mastercard,953-35-6005,zone4
100111,2012-03-01,SE,Female,60.146.39.136,$1725.91,true,330146,visa-electron,258-61-1726,zone2
101716,2012-08-31,CU,Female,225.207.251.37,$6636.34,false,330113,laser,388-17-6724,zone6
100519,2011-08-01,TH,Female,222.137.116.149,$1201.63,true,330167,jcb,400-22-6425,zone2
101825,2009-11-06,PH,Male,5.106.235.16,$843.66,false,330174,bankcard,591-26-0697,zone4
102475,2016-04-29,CO,Female,21.34.135.99,$8003.45,false,330137,diners-club-carte-blanche,173-44-7030,zone2
102349,2016-09-11,KZ,Male,81.23.13.170,$5107.50,true,330119,jcb,294-88-7889,zone1
102343,2009-12-19,AM,Female,170.5.196.102,$4811.40,true,330091,diners-club-carte-blanche,625-16-2827,zone3
101788,2012-05-04,US,Male,74.15.211.62,$7133.29,false,330151,jcb,873-73-0848,zone5
100143,2009-05-31,ER,Female,130.18.1.50,$1466.79,false,330136,jcb,601-64-3559,zone7
101925,2008-05-05,JP,Female,196.209.91.195,$2186.59,true,330115,jcb,783-16-6590,zone2
100289,2010-12-30,PH,Female,170.226.2.204,$6034.72,true,330164,china-unionpay,776-12-5513,zone5
102425,2012-10-25,CZ,Female,166.76.176.175,$1149.02,true,330149,mastercard,810-70-9317,zone4
100804,2013-10-14,JP,Female,25.227.29.240,$5378.43,false,330091,jcb,166-70-2715,zone4
102455,2014-11-08,FR,Male,144.95.75.206,$5648.83,true,330078,bankcard,430-45-7249,zone1
101753,2010-10-11,BD,Female,156.241.87.62,$5694.64,true,330154,china-unionpay,285-92-0780,zone2
100855,2011-01-06,GR,Female,168.238.68.24,$6692.34,false,330162,jcb,683-75-4163,zone1
100653,2010-01-31,ID,Female,167.56.240.118,$8481.65,false,330147,diners-club-enroute,177-76-2061,zone2
100246,2010-06-04,TH,Male,59.141.101.172,$7026.09,false,330147,laser,325-43-0178,zone3
100892,2016-04-27,XK,Male,143.161.124.159,$3495.44,true,330119,diners-club-us-ca,949-61-0443,zone6
101191,2016-04-23,CU,Male,217.153.169.37,$8901.04,true,330103,china-unionpay,246-06-1656,zone1
101773,2012-03-03,PS,Male,236.64.21.171,$4511.98,false,330169,mastercard,286-67-8687,zone6
101287,2014-09-06,MX,Male,228.43.168.58,$7782.25,true,330145,visa-electron,150-99-0848,zone7
102500,2016-12-04,CN,Female,209.140.146.33,$6742.84,false,330169,jcb,574-14-0357,zone5
102455,2009-03-06,RU,Male,103.61.24.21,$5473.45,false,330104,americanexpress,436-83-8358,zone6
101711,2014-05-22,MX,Male,176.119.245.199,$9920.74,false,330096,jcb,504-54-7257,zone7
101112,2012-08-27,CN,Male,121.101.172.146,$6212.46,false,330138,americanexpress,988-84-4752,zone3
102187,2010-07-12,IE,Male,80.35.252.200,$9893.20,true,330176,bankcard,711-09-7847,zone7
100835,2016-07-16,FI,Female,162.176.194.70,$8583.41,true,330157,jcb,758-47-0111,zone4
100128,2009-03-23,CN,Male,227.100.103.73,$5104.15,true,330172,americanexpress,608-45-1523,zone4
101562,2016-06-06,MG,Male,162.25.235.195,$6831.65,false,330081,solo,968-19-7213,zone3
102249,2014-01-21,PL,Female,103.41.68.41,$2023.23,true,330142,jcb,728-15-0753,zone2
100838,2011-01-11,CN,Male,105.19.39.41,$6760.81,false,330091,jcb,642-33-6109,zone5
101520,2016-02-11,CN,Female,9.215.226.252,$5924.43,true,330111,jcb,460-53-3914,zone6
100933,2016-11-26,AO,Female,128.142.129.33,$8031.23,false,330132,diners-club-carte-blanche,793-39-4475,zone4
101922,2016-10-05,RU,Male,48.234.139.144,$9718.78,true,330101,diners-club-international,534-57-4852,zone1
101884,2012-08-16,PK,Female,16.7.175.233,$9951.73,false,330099,bankcard,155-39-1335,zone7
100972,2008-09-14,PT,Female,80.43.221.246,$1831.32,true,330116,jcb,259-07-9587,zone4
100400,2016-01-09,US,Female,75.75.198.227,$1044.33,false,330153,jcb,369-91-2068,zone5
101915,2012-05-17,BR,Male,171.212.34.118,$2124.92,true,330175,diners-club-carte-blanche,314-61-4960,zone7
100036,2015-08-16,PT,Male,49.73.26.190,$7137.14,true,330098,switch,648-13-0256,zone3
102310,2016-12-28,TH,Female,71.61.207.135,$9749.74,true,330155,mastercard,611-05-4418,zone6
100978,2010-12-23,IR,Male,201.38.4.124,$2327.49,false,330150,diners-club-enroute,109-10-7041,zone6
102432,2016-02-28,CZ,Female,174.35.114.16,$1162.59,true,330090,diners-club-us-ca,725-56-6949,zone1
101294,2012-02-02,ID,Male,142.150.114.72,$4366.91,true,330175,maestro,545-04-5588,zone5
101942,2016-09-15,PK,Male,149.206.153.9,$9603.22,true,330162,solo,500-53-3456,zone3
101654,2012-12-08,RU,Male,203.215.80.224,$4828.15,false,330105,jcb,250-10-8521,zone6
102358,2013-03-23,AM,Female,148.114.226.223,$2882.06,false,330097,americanexpress,132-34-3900,zone3
100324,2015-06-20,CN,Male,11.116.33.33,$7665.87,true,330130,maestro,696-89-4028,zone1
101166,2008-03-30,GB,Female,50.88.126.173,$3008.94,true,330173,jcb,848-08-1238,zone7
102441,2016-02-17,AR,Male,52.228.10.248,$8719.35,true,330139,jcb,149-24-4683,zone7
101302,2009-02-22,CN,Female,169.45.192.23,$4656.81,true,330123,jcb,845-45-7080,zone2
101084,2009-09-30,CN,Female,33.10.145.104,$5801.66,true,330090,jcb,584-76-0390,zone7
100044,2016-06-24,GT,Female,164.226.72.81,$2052.60,false,330147,switch,702-04-2040,zone7
102285,2012-09-16,KZ,Female,232.115.115.62,$7812.80,false,330157,bankcard,897-03-6949,zone2
101787,2015-12-16,PH,Male,2.134.30.148,$4260.57,false,330089,jcb,864-47-7161,zone6
100867,2008-08-06,CN,Female,165.84.26.10,$6596.71,true,330149,jcb,886-01-6833,zone6
101151,2015-06-17,PL,Male,39.22.181.29,$3727.76,false,330099,jcb,840-87-8400,zone7
101770,2016-05-03,GR,Female,37.61.0.246,$8383.90,false,330114,jcb,496-35-0102,zone6
102378,2011-09-20,IR,Female,72.194.126.60,$3563.65,true,330161,americanexpress,312-16-9112,zone7
102374,2013-09-19,CO,Female,240.41.165.2,$7798.59,false,330145,mastercard,986-22-2718,zone2
100651,2015-09-30,AF,Male,205.59.181.162,$7950.73,false,330132,china-unionpay,160-26-7821,zone7
102258,2014-07-25,CN,Female,199.99.126.159,$6846.57,false,330149,jcb,614-49-0741,zone3
102219,2014-05-31,CN,Male,10.112.175.189,$6295.62,false,330078,jcb,372-13-2447,zone5
100404,2010-01-04,US,Male,175.219.19.145,$6037.20,false,330105,jcb,196-99-6811,zone4
100385,2011-04-10,SE,Male,119.226.243.155,$2879.79,true,330102,jcb,925-15-6827,zone5
100140,2013-08-22,SE,Male,141.219.158.161,$5698.60,false,330127,jcb,783-27-7389,zone5
101853,2013-04-27,PH,Female,52.28.246.150,$3366.15,true,330093,mastercard,552-45-4787,zone7
102464,2016-12-18,RU,Female,112.149.62.108,$7206.23,true,330176,diners-club-enroute,435-35-1371,zone3
100486,2015-05-01,CN,Female,11.178.191.155,$9229.18,true,330147,visa-electron,359-93-2541,zone2
101369,2011-11-11,CN,Male,205.73.43.252,$2886.68,true,330086,visa,389-09-8663,zone1
102403,2014-12-02,PK,Male,93.235.26.69,$4705.55,true,330109,jcb,228-65-8228,zone6
101624,2009-12-17,JP,Male,55.105.248.162,$4565.00,false,330133,diners-club-carte-blanche,788-39-4955,zone1
102449,2011-05-14,PL,Female,183.250.138.24,$7804.40,false,330103,diners-club-international,728-29-9994,zone5
101041,2012-02-25,ID,Male,133.134.175.48,$2641.05,true,330084,jcb,880-73-8409,zone6
101940,2016-03-15,UA,Male,42.218.246.17,$2229.64,true,330101,jcb,169-25-8552,zone2
101522,2015-11-28,BR,Female,31.41.41.180,$9452.10,true,330114,diners-club-carte-blanche,589-68-1399,zone3
101046,2012-01-22,ID,Male,46.246.5.143,$8175.56,true,330128,mastercard,486-61-8934,zone4
100497,2011-05-28,PE,Male,231.202.228.224,$5925.90,true,330131,diners-club-carte-blanche,320-70-6027,zone5
101241,2009-09-15,ET,Female,175.227.110.63,$8315.36,true,330138,switch,675-24-1718,zone1
100537,2014-10-11,PT,Female,190.170.162.50,$1537.24,true,330153,jcb,983-04-9220,zone2
102293,2008-09-29,PL,Female,155.46.42.39,$7998.44,true,330155,mastercard,528-77-2969,zone4
101601,2012-07-30,RU,Male,244.172.94.158,$9965.67,true,330092,visa,489-03-2756,zone6
101049,2013-06-09,TH,Female,54.30.50.255,$9858.39,true,330123,americanexpress,412-07-2798,zone1
101296,2013-07-31,PH,Male,246.250.29.171,$3831.68,false,330131,jcb,204-35-9692,zone4
100739,2013-06-04,ID,Male,220.19.225.12,$1602.26,true,330150,visa-electron,617-19-8993,zone4
101869,2016-10-25,GR,Male,141.228.97.52,$431.02,true,330089,diners-club-carte-blanche,121-70-2900,zone6
100490,2010-02-25,PT,Male,38.233.42.24,$5047.97,false,330110,jcb,670-74-5005,zone4
100646,2011-04-24,PT,Male,63.76.144.153,$8525.33,false,330136,solo,666-81-4821,zone4
100863,2009-04-05,VN,Male,77.15.242.36,$5243.81,true,330094,jcb,710-39-5108,zone2
100310,2008-08-02,CN,Female,233.49.146.211,$2522.87,false,330129,jcb,608-11-1341,zone6
102235,2012-08-16,KP,Female,194.21.86.15,$4825.10,true,330145,diners-club-enroute,417-42-6549,zone4
102062,2009-10-12,FR,Male,204.196.206.223,$4714.77,true,330092,jcb,531-60-2804,zone6
102215,2013-04-02,PH,Female,130.117.175.41,$3877.64,false,330153,jcb,555-61-8455,zone4
101118,2010-09-15,ET,Female,18.254.126.75,$4382.76,true,330088,jcb,135-01-0226,zone3
101746,2013-07-09,PH,Male,87.223.223.29,$6620.09,true,330080,jcb,109-57-9137,zone5
100754,2014-03-16,PH,Female,173.116.227.223,$9948.75,false,330093,mastercard,357-96-2979,zone2
100173,2008-08-20,MZ,Female,41.253.55.246,$7638.24,false,330091,jcb,509-19-3197,zone3
102406,2009-11-22,JP,Female,76.255.135.143,$3330.30,false,330113,jcb,133-97-1303,zone3
101107,2016-03-16,ID,Male,138.173.207.62,$3563.17,false,330094,jcb,444-83-5565,zone2
100272,2010-05-31,SY,Female,230.219.51.44,$1992.99,false,330083,diners-club-carte-blanche,625-29-2728,zone4
102189,2012-11-09,MA,Female,252.71.204.183,$4648.46,true,330139,jcb,372-83-2010,zone4
102491,2008-09-11,ID,Female,237.245.61.203,$572.12,false,330144,jcb,209-32-9113,zone5
102206,2016-06-29,IE,Male,179.9.27.45,$964.10,true,330129,jcb,403-30-9545,zone3
100070,2008-04-15,US,Male,180.138.5.234,$3370.29,true,330143,china-unionpay,826-10-9952,zone7
101929,2014-02-24,CN,Female,78.41.25.7,$6124.96,true,330114,jcb,115-61-5932,zone5
102209,2010-08-15,CN,Female,201.152.91.152,$2754.39,false,330137,jcb,178-23-5924,zone1
100137,2009-01-07,FR,Female,101.104.184.1,$6725.97,false,330164,maestro,673-27-5030,zone7
101368,2014-06-24,ID,Male,157.150.219.254,$7312.19,false,330172,switch,731-86-7909,zone6
102467,2016-09-17,AF,Male,78.201.189.198,$9857.27,false,330171,jcb,421-40-9573,zone6
102151,2010-01-12,TH,Male,46.236.32.95,$9788.40,false,330125,americanexpress,320-62-7193,zone7
101348,2008-02-25,PL,Female,45.43.44.82,$6170.09,true,330083,jcb,497-50-3412,zone3
101286,2009-06-01,BR,Female,242.71.29.124,$2029.75,false,330090,jcb,439-70-7810,zone3
101706,2016-07-02,US,Male,11.167.249.177,$5209.13,false,330117,visa,937-62-4824,zone7
102090,2011-03-10,CL,Male,163.39.140.24,$5047.03,true,330119,china-unionpay,912-78-2538,zone5
100840,2012-10-22,RU,Male,141.62.235.41,$696.85,true,330121,maestro,637-19-4162,zone3
102291,2008-05-07,SE,Male,185.148.23.138,$1450.68,true,330119,jcb,533-08-8938,zone5
100434,2015-09-23,ID,Female,225.139.70.225,$6784.28,false,330167,china-unionpay,827-50-0601,zone4
100640,2016-07-01,PH,Female,217.222.174.190,$7932.22,false,330126,jcb,578-70-3491,zone4
101516,2013-03-06,PL,Female,227.25.231.177,$9268.51,false,330089,jcb,592-75-1684,zone2
101406,2008-06-04,BG,Male,203.96.69.56,$6301.85,false,330115,visa-electron,499-78-3518,zone7
100693,2011-03-06,PT,Male,226.211.226.224,$7369.57,false,330093,visa-electron,195-90-1643,zone2
101510,2014-01-18,PE,Male,158.232.121.246,$4213.91,true,330115,jcb,167-75-5485,zone1
101826,2008-07-16,ID,Female,209.233.192.132,$8649.04,false,330162,mastercard,915-25-2567,zone7
101512,2012-12-28,CO,Female,53.184.227.52,$955.84,false,330150,laser,323-89-3682,zone3
101406,2015-08-14,CY,Female,204.132.203.94,$5917.85,false,330140,maestro,340-40-6885,zone1
101644,2012-12-28,DO,Female,36.111.177.202,$1772.06,false,330123,jcb,179-89-3302,zone5
101139,2009-09-25,ID,Female,25.240.220.163,$7370.65,false,330136,maestro,724-75-7762,zone6
101037,2009-03-18,YE,Female,109.45.87.209,$9750.83,true,330171,maestro,294-82-7624,zone1
102045,2012-07-11,SE,Female,145.87.52.245,$9209.17,true,330110,jcb,756-10-5998,zone7
100498,2012-11-09,CN,Male,219.175.248.239,$8609.10,true,330130,jcb,671-65-2457,zone7
100696,2012-03-18,BR,Female,205.220.208.28,$6660.79,true,330133,jcb,408-44-5202,zone3
100723,2015-05-24,IE,Female,128.200.255.64,$8064.17,false,330110,bankcard,374-51-9244,zone1
101671,2011-02-21,ZA,Female,109.255.64.106,$538.95,true,330082,diners-club-enroute,297-70-2081,zone5
101462,2011-05-28,RS,Female,35.251.168.252,$8522.22,false,330107,laser,746-05-7414,zone4
102465,2013-05-09,VU,Male,136.132.152.148,$4862.14,true,330147,visa,118-33-0630,zone6
100115,2008-11-06,CA,Female,50.122.68.228,$6758.53,false,330114,mastercard,887-92-7937,zone7
102060,2008-06-05,CO,Male,134.254.218.216,$462.82,true,330154,diners-club-enroute,661-18-5724,zone2
101363,2016-04-22,CN,Male,133.116.140.110,$1806.70,false,330162,switch,191-20-5926,zone6
101807,2013-05-12,ID,Male,124.65.104.16,$1535.23,false,330102,jcb,599-08-2735,zone6
101844,2011-09-17,ID,Male,255.168.12.78,$9966.79,false,330114,jcb,188-84-8577,zone6
100231,2011-03-03,GR,Male,55.148.149.89,$4508.00,false,330127,jcb,944-72-0762,zone7
100205,2011-11-09,PH,Female,249.22.133.114,$7520.01,true,330131,jcb,335-56-2077,zone5
102144,2016-08-31,PT,Male,58.146.13.24,$5280.49,false,330106,jcb,933-30-4670,zone2
101222,2009-01-31,ZA,Female,173.207.66.193,$2329.71,false,330077,maestro,984-58-4201,zone3
102382,2013-10-23,PK,Female,64.28.140.7,$612.37,false,330176,diners-club-carte-blanche,350-66-8534,zone1
100913,2010-05-22,PT,Male,56.121.129.71,$9722.39,true,330129,solo,505-18-9884,zone4
100532,2009-05-06,CN,Male,146.134.201.171,$9193.11,false,330101,jcb,213-27-0891,zone2
102008,2014-11-09,PL,Female,120.211.102.132,$1921.20,false,330117,china-unionpay,168-08-3257,zone2
100238,2014-01-05,CN,Female,46.45.33.69,$6836.70,false,330093,switch,312-77-6167,zone4
102459,2012-02-28,PT,Female,254.162.204.25,$678.41,true,330088,maestro,114-53-7025,zone1
101402,2015-10-06,PH,Female,61.206.196.114,$5522.24,false,330094,americanexpress,775-90-7444,zone1
101535,2014-01-09,US,Female,135.19.137.208,$425.82,true,330132,bankcard,168-81-8771,zone1
100909,2010-09-14,NL,Female,81.25.95.22,$2310.36,true,330088,americanexpress,229-35-3002,zone2
101994,2015-12-18,PT,Female,176.160.18.66,$1878.76,false,330131,jcb,608-30-4205,zone6
101002,2010-04-24,AR,Female,146.44.208.223,$6943.25,true,330112,visa-electron,306-68-3294,zone7
100380,2011-12-16,PE,Female,187.79.104.85,$5081.58,true,330173,diners-club-enroute,808-08-3656,zone1
100218,2008-02-19,PH,Male,166.229.77.97,$713.64,true,330091,jcb,428-51-2134,zone5
101511,2011-01-02,CN,Male,243.233.104.119,$7337.71,true,330102,jcb,839-25-1649,zone3
100378,2014-12-14,AR,Female,45.95.199.50,$5403.39,false,330128,jcb,562-82-1719,zone3
101517,2012-05-03,NG,Female,106.239.249.72,$2121.38,true,330122,visa,128-55-3944,zone2
100225,2014-07-29,JP,Female,85.63.79.63,$2283.25,true,330171,maestro,946-45-7940,zone2
101381,2013-02-23,GH,Female,229.192.49.171,$4563.34,false,330133,jcb,432-36-7772,zone4
100805,2015-12-05,US,Male,246.66.142.42,$7925.28,false,330171,jcb,949-51-7402,zone5
100695,2008-02-13,UA,Female,134.169.189.113,$7539.55,false,330122,diners-club-carte-blanche,169-51-8754,zone4
100660,2013-02-28,CN,Female,134.97.58.39,$7957.22,false,330144,jcb,956-83-3898,zone2
102254,2011-06-07,PT,Female,10.5.248.221,$9485.80,true,330165,jcb,992-58-8310,zone3
101935,2016-12-28,SE,Male,78.159.245.186,$1445.00,true,330088,maestro,821-11-9972,zone1
101032,2010-10-02,ID,Female,9.92.61.123,$4945.91,false,330127,jcb,664-91-6251,zone2
101191,2012-12-30,VN,Male,37.122.141.206,$2897.56,true,330152,jcb,497-78-7307,zone7
102351,2016-09-01,ML,Male,206.201.97.227,$9509.80,false,330108,laser,117-97-8168,zone2
100446,2012-06-09,CN,Female,245.27.249.208,$2340.83,true,330110,diners-club-us-ca,519-47-2364,zone7
102033,2010-12-19,JP,Male,166.232.0.25,$3237.99,true,330108,jcb,472-09-1284,zone5
100094,2009-08-07,ID,Female,51.204.35.74,$1693.07,false,330116,jcb,681-20-2572,zone2
102111,2011-06-28,CN,Male,189.199.103.197,$7134.53,true,330089,diners-club-carte-blanche,693-16-7885,zone7
100813,2014-08-19,ID,Female,76.26.151.134,$8806.12,true,330158,jcb,878-01-7859,zone6
102204,2015-02-23,PL,Female,58.223.24.8,$2537.06,false,330120,diners-club-carte-blanche,476-60-4857,zone3
100670,2013-08-10,PH,Female,234.228.87.198,$6925.32,false,330113,jcb,644-14-3832,zone1
101703,2010-09-22,IE,Female,244.224.131.87,$4628.23,true,330095,jcb,405-84-8468,zone6
100170,2011-06-02,KP,Male,159.218.225.108,$5223.40,false,330128,jcb,852-29-3261,zone3
101275,2012-05-04,UA,Male,52.116.190.187,$3772.62,true,330161,jcb,630-30-7712,zone4
101340,2015-09-14,NL,Female,89.39.138.254,$2583.82,true,330091,diners-club-enroute,759-30-1432,zone2
101741,2014-01-03,UA,Male,192.78.161.243,$1518.78,true,330092,jcb,429-26-9765,zone3
101601,2014-12-08,RU,Female,63.98.76.114,$3267.07,true,330104,jcb,480-75-3792,zone6
102141,2008-07-13,CN,Female,173.9.206.146,$9477.45,false,330096,maestro,810-25-6205,zone6
100746,2011-10-04,PE,Male,145.219.102.223,$6867.21,true,330100,maestro,449-58-4944,zone3
102445,2013-11-25,CN,Female,180.94.224.183,$5176.92,false,330149,mastercard,677-87-8289,zone6
